file,source_path,date,time,crs,width,height,pixel_size_x,pixel_size_y,bbox_left,bbox_bottom,bbox_right,bbox_top,center_lon,center_lat,upper_left_lon,upper_left_lat,upper_right_lon,upper_right_lat,lower_right_lon,lower_right_lat,lower_left_lon,lower_left_lat,error
00161.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00161.tif,2023-01-19,01:28:19,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,33.22390197278909,33.30757811040028,33.40787694297677,33.491553080587956,33.31588945788293,33.39956559549412,33.22390197278909,33.491553080587956,33.40787694297677,33.491553080587956,33.40787694297677,33.30757811040028,33.22390197278909,33.30757811040028,
00162.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00162.tif,2023-01-19,01:28:48,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,33.069930733091006,33.28377275537111,33.25390570327868,33.46774772555879,33.161918218184844,33.37576024046495,33.069930733091006,33.46774772555879,33.25390570327868,33.46774772555879,33.25390570327868,33.28377275537111,33.069930733091006,33.28377275537111,
00164.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00164.tif,2023-01-19,01:43:10,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.574873589492334,32.701926299652875,31.75884855968001,32.88590126984055,31.666861074586173,32.793913784746714,31.574873589492334,32.88590126984055,31.75884855968001,32.88590126984055,31.75884855968001,32.701926299652875,31.574873589492334,32.701926299652875,
00165.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00165.tif,2023-01-19,01:43:37,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.66722040069982,32.642098501730516,31.851195370887496,32.82607347191819,31.759207885793657,32.734085986824354,31.66722040069982,32.82607347191819,31.851195370887496,32.82607347191819,31.851195370887496,32.642098501730516,31.66722040069982,32.642098501730516,
00167.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00167.tif,2023-01-19,02:01:05,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,29.83026185937076,33.531580454446804,30.01423682955844,33.71555542463448,29.9222493444646,33.62356793954064,29.83026185937076,33.71555542463448,30.01423682955844,33.71555542463448,30.01423682955844,33.531580454446804,29.83026185937076,33.531580454446804,
00168.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00168.tif,2023-01-19,02:01:29,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,29.766122148084627,33.626801874563476,29.950097118272303,33.81077684475115,29.858109633178465,33.718789359657315,29.766122148084627,33.81077684475115,29.950097118272303,33.81077684475115,29.950097118272303,33.626801874563476,29.766122148084627,33.626801874563476,
00169.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00169.tif,2023-01-19,02:01:51,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,29.72021823706612,33.695882319912265,29.904193207253797,33.87985729009994,29.81220572215996,33.7878698050061,29.72021823706612,33.87985729009994,29.904193207253797,33.87985729009994,29.904193207253797,33.695882319912265,29.72021823706612,33.695882319912265,
00171.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00171.tif,2023-01-19,03:32:04,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-92.16977415213957,26.090410352623792,-91.98579918195189,26.27438532281147,-92.07778666704573,26.18239783771763,-92.16977415213957,26.27438532281147,-91.98579918195189,26.27438532281147,-91.98579918195189,26.090410352623792,-92.16977415213957,26.090410352623792,
00172.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00172.tif,2023-01-19,03:32:25,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-92.1549519499516,25.956741038346806,-91.97097697976392,26.140716008534483,-92.06296446485776,26.048728523440644,-92.1549519499516,26.140716008534483,-91.97097697976392,26.140716008534483,-91.97097697976392,25.956741038346806,-92.1549519499516,25.956741038346806,
00173.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00173.tif,2023-01-19,03:32:51,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-92.15611975982095,26.298999161596345,-91.97214478963328,26.482974131784022,-92.06413227472711,26.390986646690184,-92.15611975982095,26.482974131784022,-91.97214478963328,26.482974131784022,-91.97214478963328,26.298999161596345,-92.15611975982095,26.298999161596345,
00174.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00174.tif,2023-01-19,03:33:20,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-92.80111013381877,25.960603794068522,-92.61713516363109,26.1445787642562,-92.70912264872493,26.05259127916236,-92.80111013381877,26.1445787642562,-92.61713516363109,26.1445787642562,-92.61713516363109,25.960603794068522,-92.80111013381877,25.960603794068522,
00175.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00175.tif,2023-01-19,03:33:45,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-92.83722240824038,26.172516369592316,-92.6532474380527,26.356491339779993,-92.74523492314654,26.264503854686154,-92.83722240824038,26.356491339779993,-92.6532474380527,26.356491339779993,-92.6532474380527,26.172516369592316,-92.83722240824038,26.172516369592316,
00176.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00176.tif,2023-01-19,19:30:24,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,14.592477144862658,36.30169762846511,14.776452115050336,36.48567259865278,14.684464629956498,36.393685113558945,14.592477144862658,36.48567259865278,14.776452115050336,36.48567259865278,14.776452115050336,36.30169762846511,14.592477144862658,36.30169762846511,
00177.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00177.tif,2023-01-19,19:30:48,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,14.54747154912827,36.15428409034109,14.731446519315949,36.33825906052877,14.63945903422211,36.24627157543493,14.54747154912827,36.33825906052877,14.731446519315949,36.33825906052877,14.731446519315949,36.15428409034109,14.54747154912827,36.15428409034109,
00178.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00178.tif,2023-01-19,19:31:10,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,14.480636891989779,36.02313005885964,14.664611862177457,36.20710502904732,14.572624377083617,36.11511754395348,14.480636891989779,36.20710502904732,14.664611862177457,36.20710502904732,14.664611862177457,36.02313005885964,14.480636891989779,36.02313005885964,
00180.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00180.tif,2023-01-19,19:52:31,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,10.973983299319201,-6.458852984931375,11.15795826950688,-6.274878014743697,11.06597078441304,-6.366865499837536,10.973983299319201,-6.274878014743697,11.15795826950688,-6.274878014743697,11.15795826950688,-6.458852984931375,10.973983299319201,-6.458852984931375,
00181.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00181.tif,2023-01-19,19:53:01,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,11.006951470246387,-6.554793057275339,11.190926440434065,-6.370818087087661,11.098938955340227,-6.4628055721815,11.006951470246387,-6.370818087087661,11.190926440434065,-6.370818087087661,11.190926440434065,-6.554793057275339,11.006951470246387,-6.554793057275339,
00183.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00183.tif,2023-01-19,19:53:54,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,11.409756043645581,-5.545805330152293,11.59373101383326,-5.361830359964615,11.501743528739421,-5.453817845058454,11.409756043645581,-5.361830359964615,11.59373101383326,-5.361830359964615,11.59373101383326,-5.545805330152293,11.409756043645581,-5.545805330152293,
00184.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00184.tif,2023-01-19,19:54:20,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,12.070646598172312,-6.067726510225735,12.25462156835999,-5.883751540038057,12.162634083266152,-5.975739025131896,12.070646598172312,-5.883751540038057,12.25462156835999,-5.883751540038057,12.25462156835999,-6.067726510225735,12.070646598172312,-6.067726510225735,
00185.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00185.tif,2023-01-19,19:54:42,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,11.997793228630218,-5.982925547404852,12.181768198817897,-5.798950577217174,12.089780713724057,-5.8909380623110135,11.997793228630218,-5.798950577217174,12.181768198817897,-5.798950577217174,12.181768198817897,-5.982925547404852,11.997793228630218,-5.982925547404852,
00186.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00186.tif,2023-01-19,19:55:07,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,11.872298583438722,-5.873600577327506,12.0562735536264,-5.689625607139829,11.964286068532562,-5.781613092233668,11.872298583438722,-5.689625607139829,12.0562735536264,-5.689625607139829,12.0562735536264,-5.873600577327506,11.872298583438722,-5.873600577327506,
00188.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00188.tif,2023-01-19,20:30:03,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,50.2496607457989,27.879647695383746,50.433635715986576,28.063622665571422,50.34164823089274,27.971635180477584,50.2496607457989,28.063622665571422,50.433635715986576,28.063622665571422,50.433635715986576,27.879647695383746,50.2496607457989,27.879647695383746,
00189.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00189.tif,2023-01-19,20:30:31,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,50.27077115497571,27.855842340354577,50.45474612516339,28.039817310542254,50.36275864006955,27.947829825448416,50.27077115497571,28.039817310542254,50.45474612516339,28.039817310542254,50.45474612516339,27.855842340354577,50.27077115497571,27.855842340354577,
00190.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00190.tif,2023-01-19,20:30:56,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,50.26672873619717,27.91207687714046,50.45070370638485,28.096051847328138,50.35871622129101,28.0040643622343,50.26672873619717,28.096051847328138,50.45070370638485,28.096051847328138,50.45070370638485,27.91207687714046,50.26672873619717,27.91207687714046,
00191.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00191.tif,2023-01-19,20:31:21,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,50.19441435582555,28.091829765492776,50.37838932601323,28.275804735680452,50.28640184091939,28.183817250586614,50.19441435582555,28.275804735680452,50.37838932601323,28.275804735680452,50.37838932601323,28.091829765492776,50.19441435582555,28.091829765492776,
00192.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00192.tif,2023-01-19,20:31:49,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,50.64222452495913,28.806888731651917,50.82619949514681,28.990863701839594,50.73421201005297,28.898876216745755,50.64222452495913,28.990863701839594,50.82619949514681,28.990863701839594,50.82619949514681,28.806888731651917,50.64222452495913,28.806888731651917,
00193.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00193.tif,2023-01-19,20:32:17,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,50.61590388713443,28.874082714904056,50.799878857322106,29.058057685091732,50.70789137222827,28.966070199997894,50.61590388713443,29.058057685091732,50.799878857322106,29.058057685091732,50.799878857322106,28.874082714904056,50.61590388713443,28.874082714904056,
00194.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00194.tif,2023-01-19,20:32:43,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.97342879593215,28.996433256601136,50.15740376611983,29.180408226788813,50.06541628102599,29.088420741694975,49.97342879593215,29.180408226788813,50.15740376611983,29.180408226788813,50.15740376611983,28.996433256601136,49.97342879593215,28.996433256601136,
00195.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00195.tif,2023-01-19,20:33:06,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.997323982489725,28.939300404531135,50.1812989526774,29.123275374718812,50.08931146758356,29.031287889624974,49.997323982489725,29.123275374718812,50.1812989526774,29.123275374718812,50.1812989526774,28.939300404531135,49.997323982489725,28.939300404531135,
00196.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00196.tif,2023-01-19,20:33:27,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.90282121460035,28.66163115020979,50.08679618478803,28.845606120397466,49.99480869969419,28.753618635303628,49.90282121460035,28.845606120397466,50.08679618478803,28.845606120397466,50.08679618478803,28.66163115020979,49.90282121460035,28.66163115020979,
00197.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00197.tif,2023-01-19,20:33:54,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.73321928895859,28.669715987766864,49.917194259146264,28.85369095795454,49.825206774052425,28.761703472860702,49.73321928895859,28.85369095795454,49.917194259146264,28.85369095795454,49.917194259146264,28.669715987766864,49.73321928895859,28.669715987766864,
00198.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00198.tif,2023-01-19,20:34:15,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.52247452330415,28.56542158328059,49.706449493491824,28.749396553468266,49.614462008397986,28.657409068374427,49.52247452330415,28.749396553468266,49.706449493491824,28.749396553468266,49.706449493491824,28.56542158328059,49.52247452330415,28.56542158328059,
00199.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00199.tif,2023-01-19,20:34:39,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.5852667616641,28.38369240130321,49.76924173185178,28.567667371490888,49.67725424675794,28.47567988639705,49.5852667616641,28.567667371490888,49.76924173185178,28.567667371490888,49.76924173185178,28.38369240130321,49.5852667616641,28.38369240130321,
00200.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00200.tif,2023-01-19,20:35:08,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.1079918512114,28.345783496313366,49.29196682139908,28.529758466501043,49.19997933630524,28.437770981407205,49.1079918512114,28.529758466501043,49.29196682139908,28.529758466501043,49.29196682139908,28.345783496313366,49.1079918512114,28.345783496313366,
00201.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00201.tif,2023-01-19,20:35:31,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.35134546167938,29.01323175241417,49.535320431867056,29.197206722601848,49.44333294677322,29.10521923750801,49.35134546167938,29.197206722601848,49.535320431867056,29.197206722601848,49.535320431867056,29.01323175241417,49.35134546167938,29.01323175241417,
00202.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00202.tif,2023-01-19,20:35:52,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,49.40704100929479,29.240685182353232,49.591015979482464,29.42466015254091,49.499028494388625,29.33267266744707,49.40704100929479,29.42466015254091,49.591015979482464,29.42466015254091,49.591015979482464,29.240685182353232,49.40704100929479,29.240685182353232,
00203.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00203.tif,2023-01-19,21:11:58,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,30.039217087685355,33.28935688283099,30.22319205787303,33.473331853018664,30.131204572779193,33.381344367924825,30.039217087685355,33.473331853018664,30.22319205787303,33.473331853018664,30.22319205787303,33.28935688283099,30.039217087685355,33.28935688283099,
00204.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00204.tif,2023-01-19,21:12:41,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,30.21699368241261,33.06837132293759,30.400968652600287,33.252346293125264,30.30898116750645,33.160358808031425,30.21699368241261,33.252346293125264,30.400968652600287,33.252346293125264,30.400968652600287,33.06837132293759,30.21699368241261,33.06837132293759,
00206.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00206.tif,2023-01-19,21:44:36,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.064790495309506,32.604910897259636,31.248765465497183,32.78888586744731,31.156777980403344,32.696898382353474,31.064790495309506,32.78888586744731,31.248765465497183,32.78888586744731,31.248765465497183,32.604910897259636,31.064790495309506,32.604910897259636,
00207.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00207.tif,2023-01-19,21:45:11,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.10135192737317,32.50798267810314,31.285326897560847,32.69195764829082,31.193339412467008,32.59997016319698,31.10135192737317,32.69195764829082,31.285326897560847,32.69195764829082,31.285326897560847,32.50798267810314,31.10135192737317,32.50798267810314,
00208.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00208.tif,2023-01-19,21:45:33,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.17914603097792,32.416534182179774,31.363121001165595,32.60050915236745,31.271133516071757,32.50852166727361,31.17914603097792,32.60050915236745,31.363121001165595,32.60050915236745,31.363121001165595,32.416534182179774,31.17914603097792,32.416534182179774,
00210.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00210.tif,2023-01-19,21:56:08,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,32.48979545512776,31.50614303814627,32.67377042531544,31.690118008333947,32.5817829402216,31.59813052324011,32.48979545512776,31.690118008333947,32.67377042531544,31.690118008333947,32.67377042531544,31.50614303814627,32.48979545512776,31.50614303814627,
00211.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00211.tif,2023-01-19,22:05:50,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,32.059842359376695,31.887355434903256,32.24381732956437,32.07133040509093,32.151829844470534,31.979342919997094,32.059842359376695,32.07133040509093,32.24381732956437,32.07133040509093,32.24381732956437,31.887355434903256,32.059842359376695,31.887355434903256,
00212.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00212.tif,2023-01-19,22:06:11,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,32.18919976028991,31.992458323145236,32.37317473047759,32.17643329333291,32.28118724538375,32.084445808239074,32.18919976028991,32.17643329333291,32.37317473047759,32.17643329333291,32.37317473047759,31.992458323145236,32.18919976028991,31.992458323145236,
00213.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00213.tif,2023-01-19,22:06:33,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.199166485661785,31.668256337106502,31.38314145584946,31.85223130729418,31.291153970755623,31.76024382220034,31.199166485661785,31.85223130729418,31.38314145584946,31.85223130729418,31.38314145584946,31.668256337106502,31.199166485661785,31.668256337106502,
00214.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00214.tif,2023-01-19,22:06:58,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.067114138896216,31.692241355192493,31.251089109083892,31.87621632538017,31.159101623990054,31.78422884028633,31.067114138896216,31.87621632538017,31.251089109083892,31.87621632538017,31.251089109083892,31.692241355192493,31.067114138896216,31.692241355192493,
00215.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00215.tif,2023-01-19,22:07:21,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,30.91871245395967,31.689995566982194,31.102687424147348,31.87397053716987,31.01069993905351,31.781983052076033,30.91871245395967,31.87397053716987,31.102687424147348,31.87397053716987,31.102687424147348,31.689995566982194,30.91871245395967,31.689995566982194,
00216.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00216.tif,2023-01-19,22:07:45,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,30.81055529375168,31.67867679440229,30.994530263939357,31.862651764589966,30.90254277884552,31.770664279496128,30.81055529375168,31.862651764589966,30.994530263939357,31.862651764589966,30.994530263939357,31.67867679440229,30.81055529375168,31.67867679440229,
00217.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00217.tif,2023-01-19,22:08:07,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,30.778126111994965,31.681641234839883,30.96210108218264,31.86561620502756,30.870113597088803,31.773628719933722,30.778126111994965,31.86561620502756,30.96210108218264,31.86561620502756,30.96210108218264,31.681641234839883,30.778126111994965,31.681641234839883,
00218.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00218.tif,2023-01-19,22:14:16,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,10.897015638328476,-6.3168980019419,11.080990608516155,-6.132923031754222,10.989003123422314,-6.224910516848061,10.897015638328476,-6.132923031754222,11.080990608516155,-6.132923031754222,11.080990608516155,-6.3168980019419,10.897015638328476,-6.3168980019419,
00219.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00219.tif,2023-01-19,22:14:37,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,10.889559621470283,-6.343398302823426,11.073534591657962,-6.159423332635749,10.981547106564122,-6.251410817729587,10.889559621470283,-6.159423332635749,11.073534591657962,-6.159423332635749,11.073534591657962,-6.343398302823426,10.889559621470283,-6.343398302823426,
00220.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00220.tif,2023-01-19,22:15:00,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,11.096711125988245,-6.173526882596424,11.280686096175923,-5.989551912408746,11.188698611082085,-6.081539397502585,11.096711125988245,-5.989551912408746,11.280686096175923,-5.989551912408746,11.280686096175923,-6.173526882596424,11.096711125988245,-6.173526882596424,
00223.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00223.tif,2023-01-19,22:19:03,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,14.477007721928608,35.787981632869986,14.660982692116287,35.97195660305766,14.568995207022446,35.879969117963824,14.477007721928608,35.97195660305766,14.660982692116287,35.97195660305766,14.660982692116287,35.787981632869986,14.477007721928608,35.787981632869986,
00224.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00224.tif,2023-01-19,22:23:51,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,10.97092059682925,-6.323177999291393,11.15489556701693,-6.139203029103715,11.06290808192309,-6.231190514197554,10.97092059682925,-6.139203029103715,11.15489556701693,-6.139203029103715,11.15489556701693,-6.323177999291393,10.97092059682925,-6.323177999291393,
00227.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00227.tif,2023-01-19,22:31:01,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.340246280402805,31.64059068857963,31.524221250590482,31.824565658767305,31.432233765496644,31.732578173673467,31.340246280402805,31.824565658767305,31.524221250590482,31.824565658767305,31.524221250590482,31.64059068857963,31.340246280402805,31.64059068857963,
00228.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00228.tif,2023-01-19,22:31:29,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.237479011899534,31.64023136246598,31.42145398208721,31.824206332653656,31.329466496993373,31.732218847559817,31.237479011899534,31.824206332653656,31.42145398208721,31.824206332653656,31.42145398208721,31.64023136246598,31.237479011899534,31.64023136246598,
00231.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00231.tif,2023-01-19,22:37:50,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-90.95075498037686,22.87367324662408,-90.76678001018918,23.057648216811756,-90.85876749528302,22.965660731717918,-90.95075498037686,23.057648216811756,-90.76678001018918,23.057648216811756,-90.76678001018918,22.87367324662408,-90.95075498037686,22.87367324662408,
00232.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00232.tif,2023-01-19,22:38:12,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-91.28986900013197,22.805221621974173,-91.1058940299443,22.98919659216185,-91.19788151503813,22.89720910706801,-91.28986900013197,22.98919659216185,-91.1058940299443,22.98919659216185,-91.1058940299443,22.805221621974173,-91.28986900013197,22.805221621974173,
00233.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00233.tif,2023-01-19,22:38:34,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-91.44698434332447,22.778541658035824,-91.2630093731368,22.9625166282235,-91.35499685823063,22.870529143129662,-91.44698434332447,22.9625166282235,-91.2630093731368,22.9625166282235,-91.2630093731368,22.778541658035824,-91.44698434332447,22.778541658035824,
00234.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00234.tif,2023-01-19,22:38:55,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-91.60544715944316,22.74198022597216,-91.42147218925548,22.925955196159837,-91.51345967434932,22.833967711066,-91.60544715944316,22.925955196159837,-91.42147218925548,22.925955196159837,-91.42147218925548,22.74198022597216,-91.60544715944316,22.74198022597216,
00235.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00235.tif,2023-01-19,22:39:15,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-91.6614122016438,22.738566627892506,-91.47743723145612,22.922541598080183,-91.56942471654996,22.830554112986345,-91.6614122016438,22.922541598080183,-91.47743723145612,22.922541598080183,-91.47743723145612,22.738566627892506,-91.6614122016438,22.738566627892506,
00236.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00236.tif,2023-01-19,22:46:05,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,-94.95272548738299,26.051591492177618,-94.76875051719531,26.235566462365295,-94.86073800228915,26.143578977271456,-94.95272548738299,26.235566462365295,-94.76875051719531,26.235566462365295,-94.76875051719531,26.051591492177618,-94.95272548738299,26.051591492177618,
00237.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00237.tif,2023-01-19,22:51:16,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,30.36747129288886,31.847390169092066,30.55144626307654,32.03136513927974,30.4594587779827,31.939377654185904,30.36747129288886,32.03136513927974,30.55144626307654,32.03136513927974,30.55144626307654,31.847390169092066,30.36747129288886,31.847390169092066,
00238.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00238.tif,2023-01-19,22:51:53,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,30.043269306850124,32.09855912253189,30.2272442770378,32.282534092719565,30.135256791943963,32.19054660762573,30.043269306850124,32.282534092719565,30.2272442770378,32.282534092719565,30.2272442770378,32.09855912253189,30.043269306850124,32.09855912253189,
00240.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00240.tif,2023-01-19,22:58:00,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,10.89984459336895,-6.343259066700538,11.083819563556629,-6.15928409651286,10.991832078462789,-6.2512715816067,10.89984459336895,-6.15928409651286,11.083819563556629,-6.15928409651286,11.083819563556629,-6.343259066700538,10.89984459336895,-6.343259066700538,
00241.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00241.tif,2023-01-19,22:58:25,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,10.866876422441765,-6.235281569549372,11.050851392629443,-6.051306599361694,10.958863907535605,-6.143294084455533,10.866876422441765,-6.051306599361694,11.050851392629443,-6.051306599361694,11.050851392629443,-6.235281569549372,10.866876422441765,-6.235281569549372,
00244.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00244.tif,2023-01-19,23:07:11,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.58415342945617,35.64484550778787,31.768128399643846,35.82882047797555,31.676140914550007,35.73683299288171,31.58415342945617,35.82882047797555,31.768128399643846,35.82882047797555,31.768128399643846,35.64484550778787,31.58415342945617,35.64484550778787,
00245.tif,/Users/rana/Documents/tuwaiq/CP/Oil/00245.tif,2023-01-19,23:07:47,EPSG:4326,2048,2048,8.983152841195215e-05,8.983152841195215e-05,31.465575811952395,35.64843876892434,31.64955078214007,35.83241373911202,31.557563297046233,35.74042625401818,31.465575811952395,35.83241373911202,31.64955078214007,35.83241373911202,31.64955078214007,35.64843876892434,31.465575811952395,35.64843876892434,
